Grão 1194 | Harmônicos: 40 | R²: 0.9992
Grão 1195 | Harmônicos: 166 | R²: 0.9992
Grão 1196 | Harmônicos: 148 | R²: 0.9990
Grão 1197 | Harmônicos: 146 | R²: 0.9991
Grão 1198 | Harmônicos: 113 | R²: 0.9990
Grão 1199 | Harmônicos: 87 | R²: 0.9990
Grão 1200 | Harmônicos: 158 | R²: 0.9990
Grão 1201 | Harmônicos: 174 | R²: 0.9992
Grão 1202 | Harmônicos: 123 | R²: 0.9990
Grão 1203 | Harmônicos: 27 | R²: 0.9990
Grão 1204 | Harmônicos: 44 | R²: 0.9991
Grão 1205 | Harmônicos: 147 | R²: 0.9991
Grão 1206 | Harmônicos: 65 | R²: 0.9990
Grão 1207 | Harmônicos: 33 | R²: 0.9991
Grão 1208 | Harmônicos: 98 | R²: 0.9990
Grão 1209 | Harmônicos: 96 | R²: 0.9990
Grão 1210 | Harmônicos: 141 | R²: 0.9990
Grão 1211 | Harmônicos: 33 | R²: 0.9990
Grão 1212 | Harmônicos: 171 | R²: 0.9993
Grão 1213 | Harmônicos: 94 | R²: 0.9990
Grão 1215 | Harmônicos: 160 | R²: 0.9991
Grão 1217 | Harmônicos: 138 | R²: 0.9990
Grão 1218 | Harmônicos: 116 | R²: 0.9990
Grão 1219 | Harmônicos: 125 | R²: 0.9991
Grão 1220 | Harmônicos: 45 | R²: 0.9990
Grão 1222 | Harmônicos: 84 | R²: 0.9991
Grão 1224 | Harmônicos: 176 | R²: 0.9991
Grão 1225 | Harmônicos: 24 | R²: 0.9991
Grão 1226 | Harmônicos: 37 | R²: 0.9990
Grão 1227 | Harmônicos: 46 | R²: 0.9990
Grão 1228 | Harmônicos: 75 | R²: 0.9990
Grão 1229 | Harmônicos: 81 | R²: 0.9141
Grão 1230 | Harmônicos: 176 | R²: 0.9991
Grão 1231 | Harmônicos: 177 | R²: 0.9994
Grão 1232 | Harmônicos: 173 | R²: 0.9991
Grão 1233 | Harmônicos: 150 | R²: 0.9990
Grão 1234 | Harmônicos: 69 | R²: 0.9990
Grão 1235 | Harmônicos: 27 | R²: 0.9991
Grão 1236 | Harmônicos: 33 | R²: 0.9991
Grão 1237 | Harmônicos: 44 | R²: 0.9991
Grão 1238 | Harmônicos: 41 | R²: 0.9990
Grão 1239 | Harmônicos: 82 | R²: 0.9990
Grão 1240 | Harmônicos: 87 | R²: 0.9990
Grão 1241 | Harmônicos: 173 | R²: 0.9990
Grão 1242 | Harmônicos: 179 | R²: 0.9996
Grão 1243 | Harmônicos: 29 | R²: 0.9990
Grão 1244 | Harmônicos: 130 | R²: 0.9990
Grão 1245 | Harmônicos: 39 | R²: 0.9992
Grão 1246 | Harmônicos: 163 | R²: 0.9992
Grão 1247 | Harmônicos: 169 | R²: 0.9991
Grão 1248 | Harmônicos: 174 | R²: 0.9991
Grão 1249 | Harmônicos: 179 | R²: 0.9998
Grão 1250 | Harmônicos: 32 | R²: 0.9990
Grão 1251 | Harmônicos: 163 | R²: 0.9990
Grão 1252 | Harmônicos: 69 | R²: 0.9990
Grão 1253 | Harmônicos: 132 | R²: 0.9990
Grão 1254 | Harmônicos: 140 | R²: 0.9991
Grão 1255 | Harmônicos: 42 | R²: 0.9990
Grão 1256 | Harmônicos: 130 | R²: 0.9990
Grão 1257 | Harmônicos: 108 | R²: 0.9990
Grão 1258 | Harmônicos: 145 | R²: 0.9991
Grão 1259 | Harmônicos: 119 | R²: 0.9990
Grão 1260 | Harmônicos: 140 | R²: 0.9990
Grão 1261 | Harmônicos: 53 | R²: 0.9991
Grão 1262 | Harmônicos: 152 | R²: 0.9990
Grão 1263 | Harmônicos: 172 | R²: 0.9990
Grão 1264 | Harmônicos: 128 | R²: 0.9990
Grão 1265 | Harmônicos: 39 | R²: 0.9990
Grão 1267 | Harmônicos: 41 | R²: 0.9991
Grão 1268 | Harmônicos: 174 | R²: 0.9991
Grão 1270 | Harmônicos: 172 | R²: 0.9992
Grão 1271 | Harmônicos: 43 | R²: 0.9990
Grão 1272 | Harmônicos: 46 | R²: 0.9990
Grão 1273 | Harmônicos: 43 | R²: 0.9991
Grão 1274 | Harmônicos: 157 | R²: 0.9990
Grão 1275 | Harmônicos: 179 | R²: 0.9989
Grão 1276 | Harmônicos: 166 | R²: 0.9991
Grão 1277 | Harmônicos: 155 | R²: 0.9990
Grão 1278 | Harmônicos: 35 | R²: 0.9990
Grão 1279 | Harmônicos: 130 | R²: 0.9991
Grão 1280 | Harmônicos: 97 | R²: 0.9990
Grão 1281 | Harmônicos: 41 | R²: 0.9991
Grão 1282 | Harmônicos: 150 | R²: 0.9990
Grão 1283 | Harmônicos: 57 | R²: 0.9990
Grão 1284 | Harmônicos: 65 | R²: 0.9990
Grão 1285 | Harmônicos: 69 | R²: 0.9991
Grão 1286 | Harmônicos: 78 | R²: 0.9952
Grão 1287 | Harmônicos: 161 | R²: 0.9991
Grão 1288 | Harmônicos: 71 | R²: 0.9990
Grão 1289 | Harmônicos: 145 | R²: 0.9990
Grão 1290 | Harmônicos: 164 | R²: 0.9991
Grão 1291 | Harmônicos: 91 | R²: 0.9990
Grão 1292 | Harmônicos: 24 | R²: 0.9990
Grão 1293 | Harmônicos: 32 | R²: 0.9990
Grão 1295 | Harmônicos: 159 | R²: 0.9990
Grão 1296 | Harmônicos: 32 | R²: 0.9991
Grão 1297 | Harmônicos: 162 | R²: 0.9991
Grão 1298 | Harmônicos: 172 | R²: 0.9991
Grão 1299 | Harmônicos: 179 | R²: 0.9998
Grão 1300 | Harmônicos: 164 | R²: 0.9991
Grão 1301 | Harmônicos: 177 | R²: 0.9990
Grão 1302 | Harmônicos: 44 | R²: 0.9990
Grão 1303 | Harmônicos: 160 | R²: 0.9990
Grão 1306 | Harmônicos: 121 | R²: 0.9990
Grão 1308 | Harmônicos: 43 | R²: 0.9991
Grão 1309 | Harmônicos: 165 | R²: 0.9990
Grão 1310 | Harmônicos: 54 | R²: 0.9990
Grão 1311 | Harmônicos: 37 | R²: 0.9990
Grão 1312 | Harmônicos: 155 | R²: 0.9990
Grão 1313 | Harmônicos: 176 | R²: 0.9993
Grão 1314 | Harmônicos: 84 | R²: 0.9990
Grão 1315 | Harmônicos: 80 | R²: 0.9990
Grão 1316 | Harmônicos: 164 | R²: 0.9990
Grão 1317 | Harmônicos: 122 | R²: 0.9990
Grão 1318 | Harmônicos: 119 | R²: 0.9990
Grão 1319 | Harmônicos: 178 | R²: 0.9993
Grão 1320 | Harmônicos: 177 | R²: 0.9993
Grão 1321 | Harmônicos: 97 | R²: 0.9990
Grão 1322 | Harmônicos: 165 | R²: 0.9990
Grão 1323 | Harmônicos: 26 | R²: 0.9990
Grão 1324 | Harmônicos: 175 | R²: 0.9992
Grão 1325 | Harmônicos: 40 | R²: 0.9990
Grão 1326 | Harmônicos: 178 | R²: 0.9995
Grão 1327 | Harmônicos: 65 | R²: 0.9990
Grão 1328 | Harmônicos: 41 | R²: 0.9990
Grão 1329 | Harmônicos: 179 | R²: 0.9996
Grão 1330 | Harmônicos: 114 | R²: 0.9990
Grão 1331 | Harmônicos: 178 | R²: 0.9995
Grão 1332 | Harmônicos: 133 | R²: 0.9990
Grão 1333 | Harmônicos: 38 | R²: 0.9991
Grão 1334 | Harmônicos: 51 | R²: 0.9990
Grão 1335 | Harmônicos: 36 | R²: 0.9990
Grão 1336 | Harmônicos: 168 | R²: 0.9991
Grão 1337 | Harmônicos: 111 | R²: 0.9990
Grão 1338 | Harmônicos: 168 | R²: 0.9990
Grão 1339 | Harmônicos: 99 | R²: 0.9990
Grão 1340 | Harmônicos: 36 | R²: 0.9990
Grão 1341 | Harmônicos: 41 | R²: 0.9990
Grão 1342 | Harmônicos: 124 | R²: 0.9990
Grão 1343 | Harmônicos: 149 | R²: 0.9991
Grão 1346 | Harmônicos: 27 | R²: 0.9991
Grão 1347 | Harmônicos: 96 | R²: 0.9990
Grão 1348 | Harmônicos: 150 | R²: 0.9990
Grão 1349 | Harmônicos: 174 | R²: 0.9991
Grão 1351 | Harmônicos: 29 | R²: 0.9992
Grão 1352 | Harmônicos: 176 | R²: 0.9991
Grão 1353 | Harmônicos: 168 | R²: 0.9991
Grão 1354 | Harmônicos: 107 | R²: 0.9990
Grão 1356 | Harmônicos: 177 | R²: 0.9991
Grão 1357 | Harmônicos: 176 | R²: 0.9990
Grão 1359 | Harmônicos: 155 | R²: 0.9990
Grão 1360 | Harmônicos: 128 | R²: 0.9990
Grão 1361 | Harmônicos: 95 | R²: 0.9990
Grão 1364 | Harmônicos: 59 | R²: 0.9990
Grão 1365 | Harmônicos: 117 | R²: 0.9991
Grão 1366 | Harmônicos: 46 | R²: 0.9990
Grão 1367 | Harmônicos: 59 | R²: 0.9990
Grão 1368 | Harmônicos: 77 | R²: 0.9990
Grão 1370 | Harmônicos: 75 | R²: 0.9990
Grão 1371 | Harmônicos: 163 | R²: 0.9990
Grão 1372 | Harmônicos: 28 | R²: 0.9991
Grão 1373 | Harmônicos: 163 | R²: 0.9990
Grão 1374 | Harmônicos: 35 | R²: 0.9990
Grão 1375 | Harmônicos: 24 | R²: 0.9990
Grão 1376 | Harmônicos: 112 | R²: 0.9990
Grão 1377 | Harmônicos: 47 | R²: 0.9991
Grão 1378 | Harmônicos: 114 | R²: 0.9958
Grão 1379 | Harmônicos: 147 | R²: 0.9990
Grão 1380 | Harmônicos: 168 | R²: 0.9992
Grão 1381 | Harmônicos: 45 | R²: 0.9990
Grão 1382 | Harmônicos: 28 | R²: 0.9991
Grão 1384 | Harmônicos: 149 | R²: 0.9990
Grão 1385 | Harmônicos: 81 | R²: 0.9990
Grão 1386 | Harmônicos: 86 | R²: 0.9990
Grão 1387 | Harmônicos: 48 | R²: 0.9991
Grão 1388 | Harmônicos: 177 | R²: 0.9993
Grão 1389 | Harmônicos: 142 | R²: 0.9990
Grão 1390 | Harmônicos: 35 | R²: 0.9991
Grão 1391 | Harmônicos: 98 | R²: 0.9990
Grão 1392 | Harmônicos: 51 | R²: 0.9990
Grão 1394 | Harmônicos: 95 | R²: 0.9983
Grão 1395 | Harmônicos: 33 | R²: 0.9992
Grão 1396 | Harmônicos: 52 | R²: 0.9990
Grão 1397 | Harmônicos: 168 | R²: 0.9990
Grão 1398 | Harmônicos: 77 | R²: 0.9990
Grão 1399 | Harmônicos: 177 | R²: 0.9990
Grão 1402 | Harmônicos: 31 | R²: 0.9991
Grão 1403 | Harmônicos: 174 | R²: 0.9990
Grão 1404 | Harmônicos: 34 | R²: 0.9992
Grão 1405 | Harmônicos: 116 | R²: 0.9747
Grão 1406 | Harmônicos: 166 | R²: 0.9990
Grão 1407 | Harmônicos: 135 | R²: 0.9990
Grão 1408 | Harmônicos: 97 | R²: 0.9990
Grão 1409 | Harmônicos: 149 | R²: 0.9990
Grão 1410 | Harmônicos: 36 | R²: 0.9991
Grão 1411 | Harmônicos: 35 | R²: 0.9991
Grão 1412 | Harmônicos: 150 | R²: 0.9990
Grão 1413 | Harmônicos: 74 | R²: 0.9990
Grão 1414 | Harmônicos: 27 | R²: 0.9991
Grão 1415 | Harmônicos: 171 | R²: 0.9990
Grão 1416 | Harmônicos: 35 | R²: 0.9990
Grão 1417 | Harmônicos: 178 | R²: 0.9995
Grão 1418 | Harmônicos: 178 | R²: 0.9995
Grão 1419 | Harmônicos: 172 | R²: 0.9991
Grão 1420 | Harmônicos: 41 | R²: 0.9991
Grão 1422 | Harmônicos: 49 | R²: 0.9990
Grão 1423 | Harmônicos: 38 | R²: 0.9992
Grão 1424 | Harmônicos: 95 | R²: 0.9991
Grão 1425 | Harmônicos: 38 | R²: 0.9990
Grão 1427 | Harmônicos: 165 | R²: 0.9990
Grão 1428 | Harmônicos: 44 | R²: 0.9991
Grão 1429 | Harmônicos: 99 | R²: 0.9990
Grão 1430 | Harmônicos: 35 | R²: 0.9990
Grão 1431 | Harmônicos: 176 | R²: 0.9992
Grão 1432 | Harmônicos: 172 | R²: 0.9991
Grão 1434 | Harmônicos: 56 | R²: 0.9990
Grão 1436 | Harmônicos: 33 | R²: 0.9990
Grão 1437 | Harmônicos: 26 | R²: 0.9990
Grão 1439 | Harmônicos: 144 | R²: 0.9990
Grão 1440 | Harmônicos: 35 | R²: 0.9990
Grão 1441 | Harmônicos: 159 | R²: 0.9991
Grão 1442 | Harmônicos: 173 | R²: 0.9991
Grão 1444 | Harmônicos: 31 | R²: 0.9991
Grão 1446 | Harmônicos: 53 | R²: 0.9990
Grão 1447 | Harmônicos: 55 | R²: 0.9990
Grão 1448 | Harmônicos: 30 | R²: 0.9990
Grão 1450 | Harmônicos: 68 | R²: 0.9837
Grão 1451 | Harmônicos: 135 | R²: 0.9990
Grão 1452 | Harmônicos: 35 | R²: 0.9990
Grão 1453 | Harmônicos: 61 | R²: 0.9990
Grão 1454 | Harmônicos: 43 | R²: 0.9990
Grão 1455 | Harmônicos: 178 | R²: 0.9995

Process finaly.
