label,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length,equivalent_diameter,centroid-0,centroid-1,bbox-0,bbox-1,bbox-2,bbox-3,circularity
569,614,"107,225396744416","0,476963788082571","0,867231638418079","0,622718052738337","31,628011732747","27,7985852456166","27,9601337705561","514,667752442997","942,42671009772",503,927,532,961,"0,671093313139169"
570,600,"102,325901807805","0,617296280948694","0,900900900900901","0,714285714285714","31,8079043847776","25,0242570493325","27,6395319577068","515,035","1197,64666666667",501,1182,529,1212,"0,720095260958204"
571,861,"141,539105243401","0,831389438043225","0,84744094488189","0,560546875","46,5525060227582","25,868771547077","33,1098059193493","518,761904761905","140,650406504065",503,119,535,167,"0,540082523018006"
572,710,"127,917784899841","0,844493747396322","0,85234093637455","0,597643097643098","41,8004937837791","22,3868986781487","30,0665940332783","522,305633802817","393,02676056338",500,379,544,406,"0,545263406084166"
573,280,"71,0121933088198","0,818270169170738","0,883280757097792","0,614035087719298","25,8868927254202","14,8806616501095","18,8813948776526","521,853571428571","1307,34642857143",511,1299,535,1318,"0,697753529663731"
574,786,"118,639610306789","0,841741562941451","0,906574394463668","0,609302325581395","43,756627319035","23,6233574108011","31,6348902663157","521,195928753181","565,164122137405",507,544,537,587,"0,701734755930632"
575,280,"67,0060966544099","0,771812729616028","0,912052117263844","0,760869565217391","24,0423168303947","15,2873050373331","18,8813948776526","522,228571428571","716,207142857143",515,706,531,729,"0,78368088961102"
576,1136,"164,367532368147","0,781613661012627","0,832234432234432","0,57114127702363","50,5773633672759","31,5482799901871","38,0315674515151","522,419894366197","824,906690140845",503,796,542,847,"0,528391867830261"
577,308,"71,4913780286484","0,772544395433228","0,939024390243902","0,7","25,4423813550725","16,1549136079911","19,8029740134766","521,5","855,762987012987",513,847,533,869,"0,75727434460361"
578,198,"59,9411254969543","0,688056991000167","0,849785407725322","0,521052631578947","20,2206340107477","14,6732375851351","15,8777022852037","523,989898989899","879,777777777778",513,870,533,889,"0,692508753976047"
579,173,"51,698484809835","0,713245082657641","0,925133689839572","0,650375939849624","17,977387525094","12,6006156377668","14,8415107465239","525,416184971098","700,479768786127",517,693,536,707,"0,813392825447377"
580,156,"61,3553390593274","0,851773648212361","0,71889400921659","0,557142857142857","22,1806031716599","11,6206390479541","14,0934512798919","525,217948717949","898,698717948718",518,889,532,909,"0,520750555044473"
581,379,"78,7695526217005","0,796992511822346","0,922141119221411","0,631666666666667","28,5569144890961","17,2480675202547","21,9671979882421","524,69129287599","924,952506596306",512,914,536,939,"0,767595316584106"
582,838,"130,604076400857","0,773873825357462","0,86659772492244","0,648606811145511","42,4404722787939","26,8792402304038","32,664579263907","529,503579952267","278,532219570406",513,260,547,298,"0,617362744685683"
583,741,"121,432503525603","0,876187485376861","0,861627906976744","0,527027027027027","45,4116401993607","21,887067521853","30,7159649473813","522,562753036437","762,414304993252",502,744,539,782,"0,631477926743017"
584,438,"90,4264068711928","0,677736433070936","0,865612648221344","0,642228739002933","28,2896892381739","20,8015477188824","23,6152264565471","527,100456621005","1137,20776255708",512,1127,543,1149,"0,67312144329728"
585,836,"132,124891681028","0,643547103463162","0,861855670103093","0,595441595441595","39,2201929906734","30,0193910404084","32,625576767294","533,600478468899","1277,11244019139",515,1260,554,1296,"0,601792613614662"
586,802,"144,509667991878","0,769684814550475","0,760189573459716","0,454906409529212","43,3550704702171","27,6789203102764","31,955251757381","533,093516209476","1175,55610972569",516,1152,557,1195,"0,482603453962194"
587,588,"125,296464556282","0,656128123040149","0,75968992248062","0,52972972972973","34,7901370762949","26,2543599715103","27,3617406665635","534,53231292517","629,284013605442",523,610,553,647,"0,470662455687591"
588,189,"66,3908729652601","0,647257460780224","0,804255319148936","0,529411764705882","19,0807666236531","14,5447238413155","15,5126488374792","536,994708994709","950,714285714286",529,942,546,963,"0,538833898639605"
589,1210,"164,752308678997","0,832004949337252","0,818673883626522","0,593137254901961","55,054744243679","30,5426217896286","39,250730555361","533,069421487603","27,5454545454545",513,4,553,55,"0,560185955231097"
590,275,"74,1837661840736","0,751490297971909","0,838414634146341","0,62929061784897","24,9401668294746","16,454128950197","18,7120515925478","541,076363636364","586,861818181818",532,577,551,600,"0,62794961999197"
591,675,"115,639610306789","0,730073507654855","0,895225464190981","0,651544401544401","36,5448810847148","24,9736250249767","29,3161507141752","537,585185185185","681,334814814815",523,663,551,700,"0,63430830536554"
592,669,"123,882250993909","0,711884574234778","0,813868613138686","0,623485554520037","36,9949499237493","25,9814232974454","29,1855658747235","541,288490284006","186,496263079223",527,168,556,205,"0,54779467423117"
593,1065,"147,367532368147","0,167329844263643","0,846581875993641","0,604083947816222","38,9285468369275","38,3796920985054","36,8239068424705","539,912676056338","1052,81784037559",522,1031,563,1074,"0,616248462765499"
594,433,"91,4974746830583","0,570527364710405","0,860834990059642","0,640532544378698","27,1567341864778","22,3032444232485","23,4800494648185","542,376443418014","993,406466512702",530,979,556,1005,"0,649949396510773"
595,1081,"165,338095116624","0,749260550399526","0,803717472118959","0,618421052631579","47,7253764640656","31,6073399835624","37,0994871643627","539,72802960222","1108,04902867715",519,1085,557,1131,"0,496923686535835"
596,695,"108,325901807805","0,774882892397784","0,9254327563249","0,636446886446886","38,5494595049562","24,3672991493418","29,7472937187728","544,280575539568","727,323741007194",529,710,557,749,"0,744269191773747"
597,504,"92,2193000900063","0,81034919208662","0,923076923076923","0,644501278772379","33,6015243821866","19,6887210111845","25,3320494738685","543,829365079365","76,6726190476191",527,66,561,89,"0,744726412701128"
598,216,"62,1837661840736","0,629505959444402","0,860557768924303","0,6","19,9645591365335","15,5123756919656","16,5837191746241","543,421296296296","419,217592592593",535,410,553,430,"0,701955484712921"
599,408,"78,5269119345812","0,753327684464223","0,951048951048951","0,713286713286713","28,4908901055656","18,7369012532564","22,792141940852","544,80637254902","236,857843137255",535,223,557,249,"0,831443971480832"
600,425,"83,1482322781408","0,634992751318318","0,913978494623656","0,722789115646259","26,9102617167266","20,7886640942054","23,2621324584064","547,884705882353","761,183529411765",539,748,560,776,"0,772489798543728"
601,363,"71,698484809835","0,663642983488373","0,952755905511811","0,751552795031056","25,0873136311919","18,7665513452482","21,4985105237285","546,201101928375","927,501377410468",536,917,559,938,"0,887353227466263"
602,385,"96,1837661840736","0,909764966329928","0,865168539325843","0,633223684210526","36,3025683793554","15,070057368142","22,1403980253978","550,046753246753","1381,1974025974",530,1372,568,1388,"0,522958271851217"
603,717,"173,474134085945","0,709817335579504","0,677693761814745","0,410183066361556","41,5423340657115","29,261830063444","30,2144461073691","546,748953974895","507,099023709902",528,484,566,530,"0,29940535457015"
604,360,"80,8700576850888","0,888105643591447","0,906801007556675","0,689655172413793","31,8759953268079","14,6514629429886","21,4094893938333","547,241666666667","561,725",539,548,557,577,"0,691730394634852"
605,355,"82,2193000900063","0,889363811208725","0,870098039215686","0,591666666666667","32,2517386404643","14,7455009487629","21,2602925281141","548,09014084507","833,053521126761",539,819,559,849,"0,659919051237127"
606,546,"88,4264068711929","0,246619853083486","0,944636678200692","0,722222222222222","26,9848946958087","26,1513933368169","26,366433043273","548,822344322344","1213,10073260073",536,1200,563,1228,"0,877482674600807"
607,180,"50,4558441227157","0,696420397889577","0,927835051546392","0,728744939271255","17,9615628161102","12,889829064099","15,138795132121","548,15","811,727777777778",539,806,558,819,"0,888504059810137"
608,332,"73,3553390593274","0,401196728649412","0,914600550964187","0,718614718614719","21,8104793241387","19,9782226824174","20,5600469078277","549,680722891566","868,460843373494",540,859,561,881,"0,775326253761544"
609,205,"58,3847763108502","0,804016269488611","0,903083700440529","0,716783216783217","21,4440564915283","12,7507924807026","16,1559310060024","552,258536585366","853,082926829268",542,847,564,860,"0,755726208567201"
610,246,"68,1837661840736","0,817193964260303","0,894545454545455","0,668478260869565","23,6936631035351","13,6561449305835","17,6979356989692","552,878048780488","381,052845528455",545,371,561,394,"0,664940826398069"
611,259,"70,8700576850888","0,523656497282429","0,869127516778523","0,649122807017544","21,0808134080094","17,9593668248392","18,1595441045861","555,667953667954","280,3861003861",546,273,567,292,"0,64801350299767"
612,166,"54,2842712474619","0,836454311256204","0,864583333333333","0,638461538461538","20,1641596641511","11,0506987964094","14,5381485900385","554,807228915663","972,39156626506",545,966,565,979,"0,707896765946002"
613,838,"120,568542494924","0,74385018789089","0,906926406926407","0,656739811912226","40,9154152752386","27,3456701235944","32,664579263907","553,326968973747","99,3747016706444",539,78,568,122,"0,724412375192364"
614,500,"120,124891681028","0,671795862687415","0,773993808049536","0,476190476190476","33,3551876123637","24,7073994451868","25,2313252202016","555,576","402,404",538,387,573,417,"0,435425490991295"
615,176,"53,9411254969543","0,562337949319605","0,866995073891626","0,611111111111111","17,2140985081407","14,2344673411376","14,9696412740382","552,846590909091","1030,55113636364",543,1023,561,1039,"0,760120637747012"
616,491,"81,8406204335659","0,484701887458666","0,976143141153082","0,730654761904762","27,063599509026","23,6719734059854","25,0032121229446","555,107942973523","319,847250509165",542,306,566,334,"0,921199152919721"
617,713,"118,568542494924","0,862427266917537","0,864242424242424","0,675189393939394","44,8685949227832","22,7116304467681","30,1300480483548","553,300140252454","471,772791023843",533,461,577,485,"0,637324231865842"
618,342,"82,4264068711929","0,734875339029608","0,895287958115183","0,678571428571429","26,1660117303284","17,7458469522478","20,8673890149061","556,956140350877","539,368421052632",545,532,573,550,"0,632562195382456"
619,371,"90,0832611206852","0,572795755537698","0,799568965517241","0,576086956521739","25,488216336488","20,8926432387091","21,7341176746779","557,708894878706","950,695417789757",544,939,572,962,"0,57450732998271"
620,785,"110,811183182043","0,47210881796344","0,91812865497076","0,679065743944637","34,1487632401377","30,1035102839345","31,6147598854887","559,011464968153","354,695541401274",541,338,575,372,"0,803363944921621"
621,500,"117,089357775095","0,924465341667677","0,766871165644172","0,457875457875458","44,5396756180213","16,9814680119665","25,2313252202016","560,326","1312,642",538,1299,580,1325,"0,458294895910424"
622,476,"98,9116882454314","0,757244831972029","0,836555360281195","0,607142857142857","32,6196202299099","21,3048892080873","24,6183269799948","558,888655462185","661,903361344538",545,648,573,676,"0,611394584555818"
623,319,"74,1837661840736","0,819497217273996","0,896067415730337","0,604166666666667","27,348038221261","15,6727002257877","20,1534963410947","559,761755485893","223,12539184953",548,212,570,236,"0,728421559190685"
624,494,"107,811183182043","0,812520896982758","0,79549114331723","0,571759259259259","34,3142481126758","20,0028754983286","25,0794803594327","562,702429149798","30,7732793522267",549,16,576,48,"0,534083533640398"
625,892,"124,39696961967","0,751744531280538","0,904665314401623","0,648255813953488","42,1309973571682","27,7834733088733","33,7005886284463","561,997757847534","598,637892376682",546,577,578,620,"0,724361095292946"
626,166,"52,6274169979695","0,879842094710119","0,917127071823204","0,656126482213439","21,3972068183877","10,1693675434667","14,5381485900385","565,819277108434","433,903614457831",561,423,572,446,"0,75317143786007"
627,693,"140,468037431535","0,803631888599274","0,763215859030837","0,5","41,6722749493867","24,8002834221767","29,7044610202149","564,424242424242","1159,75036075036",549,1140,582,1182,"0,441355018649727"
628,435,"86,7695526217005","0,753183835973225","0,887755102040816","0,671296296296296","29,6834464636186","19,5260704706784","23,534213434058","569,105747126437","1004,0275862069",557,992,584,1016,"0,726046446937006"
629,319,"74,4264068711929","0,83141304983694","0,896067415730337","0,656378600823045","27,52719146271","15,2956181424491","20,1534963410947","567,420062695925","257,266457680251",559,245,577,272,"0,723679785172778"
630,270,"68,4264068711929","0,864038671277831","0,918367346938775","0,559006211180124","26,8325558413317","13,5081912546586","18,5411616971131","568,166666666667","567,177777777778",556,558,579,579,"0,724646430597208"
631,161,"64,5269119345812","0,909630949659295","0,781553398058252","0,516025641025641","24,418297110798","10,1437831234524","14,3175265567193","571,931677018634","1211,01863354037",562,1205,586,1218,"0,485907918956192"
632,480,"94,4264068711929","0,531228177990598","0,880733944954129","0,666666666666667","28,4566174565352","24,1092655802973","24,7215489294841","568,404166666667","1285,94375",554,1276,584,1300,"0,676494348925506"
633,1535,"165,231493398826","0,781682722105885","0,931432038834951","0,684656556645852","56,8433850029931","35,4518718002351","44,2088531989745","570,594788273616","1349,32377850163",552,1319,590,1378,"0,706533221822501"
634,352,"78,0771644662754","0,650041083348661","0,921465968586387","0,698412698412698","25,3846028748816","19,2897360062375","21,1702697136049","571,644886363636","7,07954545454545",559,0,587,18,"0,725612009763944"
635,369,"85,254833995939","0,345834295681382","0,878571428571429","0,567692307692308","23,8548783146182","22,3829274495041","21,6754559815307","573,880758807588","1117,89972899729",561,1109,587,1134,"0,637966984357953"
636,459,"85,8406204335659","0,843814702388289","0,92354124748491","0,651988636363636","33,2870361696857","17,8629770184982","24,1747171862142","572,971677559913","1257,6688453159",557,1247,589,1269,"0,782774832066144"
637,210,"55,4558441227157","0,682542980084871","0,929203539823009","0,7","19,4750319420406","14,2332385973775","16,3517676229325","576,080952380952","1223,34285714286",567,1217,587,1232,"0,858093314100058"
638,481,"100,669047558312","0,830668144186447","0,876138433515483","0,626302083333333","34,6001484250854","19,2642501066327","24,7472871446066","574,997920997921","449,966735966736",559,438,591,462,"0,5964348628828"
639,355,"88,0832611206852","0,637850880668315","0,827505827505827","0,633928571428571","24,9889324554435","19,2454734364789","21,2602925281141","578,180281690141","1074,32957746479",568,1061,588,1089,"0,57497828962286"
640,2631,"277,462986797652","0,714853877692023","0,787253141831239","0,564350064350064","73,2973843434642","51,254944996695","57,878262259662","577,858988977575","144,471303686811",541,117,615,180,"0,429457901960119"
641,186,"53,698484809835","0,297864221648044","0,898550724637681","0,643598615916955","16,2575096732163","15,5195528116214","15,3890401039422","580,462365591398","640,682795698925",572,632,589,649,"0,810585340350851"
642,211,"62,3198051533946","0,563554159358768","0,864754098360656","0,694078947368421","18,7084545674563","15,4546636513275","16,3906541644658","579,303317535545","950,099526066351",572,941,588,960,"0,682716101661424"
643,867,"125,39696961967","0,77601406524898","0,888319672131147","0,600415512465374","43,2459708119543","27,2759085123203","33,2249708093986","578,266435986159","1030,77970011534",558,1014,596,1052,"0,692874979631604"
644,2661,"253,657900270019","0,677808474865609","0,852065321805956","0,568589743589744","69,8121628537839","51,3285908250108","58,2073056285916","580,036076662909","801,608417888012",546,763,611,835,"0,519706265110899"
645,330,"108,124891681028","0,846393399222666","0,711206896551724","0,425806451612903","31,693948586583","16,8788715366306","20,4980255088778","586,751515151515","388,475757575758",571,376,602,401,"0,35470918391099"
646,368,"85,0121933088198","0,713560055071668","0,817777777777778","0,64","27,272918182064","19,1072446893565","21,646065519224","583,951086956522","288,08152173913",573,276,596,301,"0,639875144326457"
647,1352,"155,78174593052","0,813658703516849","0,948106591865358","0,593242650285213","55,7585775962927","32,4148506489284","41,489997161749","588,645710059172","739,877958579882",569,712,612,765,"0,700089270613696"
648,186,"63,9411254969543","0,791766489939174","0,771784232365145","0,574074074074074","21,4150305013614","13,0808122495911","15,3890401039422","588,655913978495","1319,81182795699",581,1311,599,1329,"0,571692184718238"
649,709,"105,254833995939","0,831722654382679","0,946595460614152","0,70970970970971","40,5799118548141","22,5296157192666","30,0454129147401","585,317348377997","64,7052186177715",568,52,605,79,"0,804214682895767"
650,259,"72,7695526217005","0,876626385150046","0,82484076433121","0,585972850678733","27,9720330604043","13,4593500018898","18,1595441045861","589,471042471042","582,200772200772",580,570,597,596,"0,614624995647345"
651,484,"96,8050865276332","0,862773332913712","0,911487758945386","0,658503401360544","36,2688414465717","18,3371968291748","24,8243416761013","583,787190082645","979,648760330579",564,971,599,992,"0,649021181508022"
652,670,"113,740115370178","0,675161372125697","0,856777493606138","0,679513184584178","34,9525563769345","25,7834544584939","29,2073705590311","584,437313432836","903,374626865672",567,890,601,919,"0,650814676076624"
653,181,"54,2842712474619","0,740896192054831","0,900497512437811","0,646428571428571","19,0360707485891","12,7849974492998","15,1807890966532","588,845303867403","1103,65745856354",580,1096,600,1110,"0,771863341182086"
654,196,"53,4558441227157","0,47979394077156","0,928909952606635","0,678200692041522","17,3663623554092","15,2369198854357","15,7973083393372","590,357142857143","1299,05102040816",583,1290,600,1307,"0,861937054991856"
655,993,"119,740115370178","0,590256216353422","0,968780487804878","0,768575851393189","39,7172702510056","32,0604142614797","35,5573743114142","592,315206445116","547,414904330312",573,531,611,565,"0,870321611728653"
656,285,"63,4558441227157","0,524460578069039","0,943708609271523","0,753968253968254","20,8139418397017","17,7217129823177","19,0492327994993","592,536842105263","629,564912280702",582,621,603,639,"0,889429383059283"
657,357,"86,9116882454314","0,314405340652106","0,811363636363636","0,705533596837945","23,1348370066338","21,961642342164","21,3200965633473","595,521008403361","654,93837535014",585,644,607,667,"0,593911463424676"
658,388,"88,1837661840736","0,837657977366172","0,862222222222222","0,618819776714514","31,2767762312096","17,0832226568495","22,2264919264657","594,881443298969","690,177835051546",587,676,606,709,"0,626995326696245"
659,242,"68,4264068711929","0,717729156855805","0,843205574912892","0,606516290726817","21,679487635062","15,0959124351692","17,553460337663","594,173553719008","1000,78512396694",586,991,605,1012,"0,649497911868609"
660,800,"117,053823869162","0,734637385571436","0,909090909090909","0,65359477124183","39,4968908639769","26,7970588326238","31,9153824321146","595,32875","1145,39875",579,1130,615,1164,"0,733717098145859"
661,494,"95,4974746830583","0,873021369305467","0,883720930232558","0,571759259259259","37,0540702250131","18,0706013891753","25,0794803594327","598,364372469636","453,593117408907",583,437,610,469,"0,680695748789916"
662,558,"112,604076400857","0,791960053951516","0,824224519940916","0,603243243243243","36,769315395156","22,4503477344998","26,6545993397429","596,810035842294","939,614695340502",586,919,611,956,"0,553013632569879"
663,1046,"177,338095116624","0,606125111086087","0,760727272727273","0,637804878048781","43,7905430550383","34,829654301085","36,4939524276692","598,747609942639","207,106118546845",581,186,621,227,"0,417962646306031"
664,599,"105,568542494924","0,800011919919388","0,879588839941263","0,587254901960784","36,4795372920219","21,8871425856896","27,6164894093432","599,437395659432","1087,22704507513",586,1070,616,1104,"0,675410231313586"
665,187,"75,254833995939","0,845706689481892","0,663120567375887","0,404761904761905","25,5115414855385","13,6141832690285","15,4303530376163","597,903743315508","375,112299465241",586,366,608,387,"0,414937481285396"
666,622,"102,083261120685","0,590821229540466","0,887303851640514","0,647242455775234","32,0024596987505","25,819664505342","28,1416949884912","602,088424437299","239,717041800643",585,226,616,257,"0,750051662197372"
667,993,"137,296464556282","0,622208461104785","0,858254105445117","0,612962962962963","41,4362751962713","32,4384544229624","35,5573743114142","600,7583081571","318,608257804632",582,297,618,342,"0,661973195314749"
668,1125,"167,095454429505","0,891604051594474","0,863392171910975","0,454545454545455","60,2572247255035","27,2854278412295","37,8469878303024","597,405333333333","859,145777777778",572,828,617,883,"0,50632936450139"
669,1036,"155,953318805774","0,729257595935388","0,805598755832037","0,542124542124542","48,2027597358159","32,9822204347979","36,3190882091722","606,276061776062","1259,90057915058",585,1234,624,1283,"0,535279211109078"
670,365,"89,2903679018718","0,578136620562822","0,768421052631579","0,584","25,6496565103862","20,9285801729661","21,5576537180727","603,452054794521","1021,10410958904",594,1009,619,1034,"0,575298847109747"
671,842,"135,39696961967","0,396503198022221","0,863589743589744","0,65019305019305","35,4956508910417","32,5861909547039","32,7424448791932","604,397862232779","1195,36460807601",589,1180,624,1217,"0,577170421990437"
672,483,"85,5979797464467","0,685878532552703","0,964071856287425","0,688034188034188","29,7257166249517","21,6318808642464","24,7986834349544","607,608695652174","1168,44099378882",594,1153,620,1180,"0,828380687346595"
673,353,"77,4974746830583","0,695553529426012","0,878109452736318","0,641818181818182","25,4511838646","18,2860209434889","21,2003197921992","606,694050991501","424,674220963173",596,412,618,437,"0,738600279396855"
674,832,"119,947222151364","0,543203164729402","0,911281489594743","0,711111111111111","36,2681276291131","30,4507666495141","32,5474315610258","606,576923076923","607,284855769231",589,593,628,623,"0,726696052497023"
675,266,"74,2842712474619","0,93700030864113","0,889632107023411","0,738888888888889","31,7129359608515","11,0782332891354","18,4033072815609","606,966165413534","1121,73684210526",592,1116,622,1128,"0,605756058380405"
676,154,"64,4264068711929","0,858551469930875","0,712962962962963","0,418478260869565","23,7126475832103","12,1581238364964","14,0028172125903","605,402597402597","36,6753246753247",599,25,615,48,"0,466232735133237"
677,419,"82,4264068711929","0,717514013129546","0,924944812362031","0,646604938271605","28,2029736601174","19,6446140494125","23,0973455021142","614,35799522673","901,8138424821",604,888,628,915,"0,774981169196635"
678,397,"79,3553390593274","0,699581533402855","0,910550458715596","0,708928571428571","27,0436614767705","19,3241235410011","22,48279562821","619,67758186398","334,176322418136",611,320,631,348,"0,792224132498399"
679,231,"74,1837661840736","0,855538790282172","0,77257525083612","0,555288461538462","25,9140902541278","13,4167278214172","17,1498785661538","619,285714285714","129,909090909091",612,118,628,144,"0,527477680793255"
680,578,"96,5269119345812","0,542263319574131","0,961730449251248","0,7225","30,9047182900709","25,9664101013292","27,1280750672974","620,991349480969","9,62456747404844",605,0,637,25,"0,77954443814017"
681,207,"61,840620433566","0,827578118837079","0,903930131004367","0,522727272727273","22,6592365111142","12,7197752259802","16,234549139418","620,937198067633","813,144927536232",612,806,634,824,"0,680193587388543"
682,582,"112,811183182043","0,711096195354186","0,83982683982684","0,647385984427141","33,8007390122433","23,7651215080497","27,2217819959654","623,176975945017","1225,81099656357",611,1211,640,1242,"0,574683251474674"
683,358,"96,3259018078045","0,821118190374559","0,733606557377049","0,478609625668449","30,6103868244199","17,4711291395682","21,3499357613832","617,103351955307","490,243016759777",600,481,634,503,"0,484849244794181"
684,259,"71,5979797464467","0,783505656700346","0,830128205128205","0,56304347826087","24,685195078142","15,339001356707","18,1595441045861","626,451737451738","1323,11583011583",616,1312,639,1332,"0,634904041786907"
685,689,"115,461940777126","0,689782565934258","0,895968790637191","0,765555555555556","35,9628630060351","26,0377091704998","29,6186097972631","625,834542815675","532,256894049347",610,520,646,545,"0,649458461710461"
686,320,"77,9411254969543","0,833178755599734","0,844327176781003","0,604914933837429","28,391326379626","15,7005103071701","20,1850601761613","623,796875","758,359375",613,747,636,770,"0,661951996865498"
687,687,"111,39696961967","0,743090855964129","0,908730158730159","0,676847290640394","36,6362990364638","24,5166647620094","29,5755907334588","625,056768558952","876,363901018923",610,859,639,894,"0,695696546824909"
688,290,"70,1837661840736","0,329992714191967","0,900621118012422","0,573122529644269","20,4103259166405","19,2670104658306","19,2156048037317","625,534482758621","167,841379310345",614,155,636,178,"0,739834403596188"
689,444,"89,39696961967","0,785537986676535","0,874015748031496","0,58498023715415","30,924651422748","19,1365898768265","23,7764244129014","628,074324324324","701,605855855856",617,686,640,719,"0,698147584076307"
690,445,"92,6690475583121","0,832493057586207","0,869140625","0,632102272727273","33,3589430613036","18,4820379099955","23,8031846064166","631,45393258427","623,824719101124",617,613,649,635,"0,651179134514721"
691,949,"150,953318805774","0,841928083912159","0,832456140350877","0,605229591836735","49,466586624583","26,6916632574759","34,7606721447338","629,619599578504","1370,31717597471",606,1356,655,1388,"0,523348212336498"
692,363,"78,4264068711929","0,755874085697485","0,894088669950739","0,634615384615385","27,2642355112636","17,850358824406","21,4985105237285","630,451790633609","187,903581267218",620,176,642,202,"0,741637792900765"
693,160,"51,9411254969543","0,532958200553837","0,82051282051282","0,555555555555556","16,6814778427453","14,114891851587","14,2729929292222","628,43125","1087,4625",618,1081,636,1097,"0,745258837433505"
694,990,"146,953318805774","0,408602675127671","0,831234256926952","0,668016194331984","39,6478414071938","36,1870749383646","35,5036216362192","630,709090909091","974,921212121212",611,958,650,996,"0,576084594104195"
695,189,"52,0416305603426","0,728400315228094","0,945","0,726923076923077","18,9303653143071","12,9701737555401","15,5126488374792","628,94708994709","1266,61375661376",623,1258,636,1278,"0,876939994798649"
696,270,"64,7695526217005","0,581831660072119","0,903010033444816","0,645933014354067","20,9228353684554","17,016735325325","18,5411616971131","632,433333333333","476,377777777778",621,468,643,487,"0,808782663775647"
697,825,"152,852813742386","0,858972136076851","0,76530612244898","0,531914893617021","51,6330715168484","26,4372857356331","32,4102240721429","629,328484848485","1061,41939393939",601,1043,648,1076,"0,44372810508106"
698,286,"77,8406204335659","0,83231077989633","0,838709677419355","0,567460317460317","26,810379953177","14,8612421127093","19,0826232419512","635,706293706294","137,374125874126",628,124,646,152,"0,593148340202078"
699,1223,"150,923881554251","0,761316447043926","0,871082621082621","0,643684210526316","50,9234632702233","33,0177803679704","39,4610182738751","630,681112019624","271,567457072772",607,254,657,292,"0,674715036469452"
700,685,"101,982756057297","0,334661321675844","0,947441217150761","0,712799167533819","30,6838238609365","28,9145477567504","29,5325090052232","634,878832116788","97,1605839416058",620,82,651,113,"0,827650432899503"
701,431,"77,9411254969543","0,668709952814482","0,957777777777778","0,783636363636364","27,3265101383248","20,3178988582317","23,4257602604666","637,359628770302","323,22969837587",627,311,649,336,"0,891566595778217"
702,500,"88,6274169979695","0,604359768233729","0,938086303939962","0,811688311688312","28,6577891840778","22,8319912202365","25,2313252202016","634,084","508,68",623,495,645,523,"0,799914711236215"
703,159,"48,3847763108502","0,613352974770614","0,924418604651163","0,709821428571429","16,4528012845585","12,9945691950801","14,228319915327","638,477987421384","1035,76729559748",632,1027,646,1043,"0,853472462703379"
704,1364,"171,195959492893","0,677689562474304","0,840418977202711","0,640977443609023","51,116171108132","37,5881803025322","41,6737176049697","642,391495601173","1129,1935483871",622,1102,660,1158,"0,58484019541447"
705,300,"76,4264068711929","0,847479397366007","0,864553314121037","0,669642857142857","28,1380242379224","14,9364592259449","19,5441004761168","640,11","302,336666666667",626,295,654,311,"0,645422698299723"
706,353,"90,9116882454314","0,751935509673349","0,81712962962963","0,544753086419753","27,756161072871","18,2978792443894","21,2003197921992","639,067988668555","641,546742209632",626,629,650,656,"0,536716718868563"
707,571,"103,39696961967","0,660307467231761","0,879815100154083","0,637276785714286","32,2652676229675","24,2310666601709","26,963304323539","638,262697022767","1202,85814360771",621,1190,653,1218,"0,671166623309903"
708,1999,"213,036579926459","0,644035141430368","0,833263859941642","0,54246947082768","61,2254995285475","46,8372564983908","50,4500332004409","642,291645822912","368,748874437219",612,343,679,398,"0,553495756268968"
709,1021,"150,367532368147","0,659075640680466","0,862331081081081","0,644570707070707","43,1672832152102","32,4651061055707","36,0552017769226","642,121449559256","442,297747306562",618,427,666,460,"0,567449817491005"
710,761,"119,811183182043","0,872241526371531","0,897405660377359","0,612721417069243","45,0668836874964","22,0411029124577","31,1277254797626","643,240473061761","675,520367936925",630,653,657,699,"0,66619260380495"
711,1076,"153,78174593052","0,856535964944091","0,836052836052836","0,646634615384615","54,8373045007966","28,3008385195601","37,013588722725","642,74907063197","917,578996282528",627,895,659,947,"0,571758409263863"
712,1927,"208,551298552221","0,654753248937672","0,835283918508886","0,555011520737327","58,8805439107765","44,5044291258243","49,5331465051904","647,780487804878","1287,93046185781",619,1255,675,1317,"0,55675712301105"
713,231,"72,6690475583122","0,911325927071986","0,816254416961131","0,568965517241379","27,9888919454648","11,5226245013218","17,1498785661538","649,709956709957","215,666666666667",643,201,657,230,"0,549696418886728"
714,388,"88,1837661840736","0,474470359394009","0,83982683982684","0,653198653198653","24,5534683907002","21,6137179532105","22,2264919264657","648,384020618557","1180,4587628866",634,1169,661,1191,"0,626995326696245"
715,406,"88,3259018078045","0,856418954010303","0,871244635193133","0,518518518518518","32,4255457320995","16,7407090110982","22,7362102198778","651,327586206897","708,908866995074",639,696,666,725,"0,653972877543132"
716,700,"105,597979746447","0,79495798658564","0,928381962864722","0,727650727650728","38,7353308647297","23,4993496206987","29,8541066072092","655,532857142857","510,424285714286",644,492,670,529,"0,788854096107127"
717,695,"114,225396744416","0,730006445529099","0,900259067357513","0,537925696594427","38,2987032267736","26,1748757048974","29,7472937187728","649,235971223022","786,342446043166",633,769,667,807,"0,669374738080223"
718,1218,"195,480230740355","0,641792139494158","0,763636363636364","0,503305785123967","49,6125912057195","38,0468365093814","39,3802712723951","657,564039408867","999,536124794745",632,975,676,1030,"0,400545139756178"
